Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Merchant_Category,City,Payment_Method,Is_Fraud
T05214,C6187,2025-06-14,Payment,135.35,Healthcare,Peshawar,Credit Card,0
T05215,C7637,2025-08-09,Transfer,3.9,Electronics,Peshawar,Online Banking,0
T05216,C9243,2025-03-10,Transfer,51.41,Utilities,Faisalabad,Debit Card,0
T05217,C3410,2025-11-05,Withdrawal,247.34,Healthcare,Peshawar,Debit Card,0
T05218,C2820,2025-08-12,Payment,71.6,Utilities,Lahore,Debit Card,0
T05219,C3964,2025-05-04,Withdrawal,505.5,Food,Lahore,Credit Card,0
T05220,C3521,2025-12-10,Payment,249.42,Utilities,Peshawar,Credit Card,0
T05221,C3568,2025-12-05,Deposit,68.48,Retail,Peshawar,Credit Card,0
T05222,C6882,2025-01-12,Deposit,145.3,Food,Faisalabad,Credit Card,0
T05223,C2867,2025-02-21,Withdrawal,220.07,Retail,Karachi,Credit Card,0
T05224,C8465,2025-05-09,Deposit,42.98,Travel,Peshawar,ATM,0
T05225,C8602,2025-05-15,Withdrawal,56.52,Retail,Karachi,Debit Card,0
T05226,C4199,2025-05-25,Transfer,141.5,Travel,Islamabad,ATM,0
T05227,C7103,2025-05-07,Payment,517.77,Retail,Karachi,Credit Card,0
T05228,C1240,2025-08-14,Payment,84.32,Travel,Peshawar,Online Banking,0
T05229,C4440,2025-03-12,Transfer,102.88,Travel,Lahore,Credit Card,0
T05230,C5631,2025-09-30,Transfer,42.3,Food,Lahore,Credit Card,0
T05231,C9274,2025-07-06,Transfer,179.89,Electronics,Peshawar,Credit Card,0
T05232,C6077,2025-01-03,Transfer,269.53,Electronics,Faisalabad,Debit Card,0
T05233,C4768,2025-10-12,Deposit,116.19,Food,Peshawar,Debit Card,0
T05234,C8995,2025-01-22,Payment,277.46,Travel,Peshawar,Online Banking,0
T05235,C9802,2025-06-15,Payment,72.08,Electronics,Faisalabad,Debit Card,0
T05236,C7429,2025-11-06,Transfer,245.51,Electronics,Faisalabad,Credit Card,0
T05237,C4605,2025-12-29,Withdrawal,59.77,Retail,Islamabad,Online Banking,0
T05238,C3173,2025-09-03,Withdrawal,303.42,Utilities,Islamabad,Online Banking,0
T05239,C7568,2025-08-22,Withdrawal,355.15,Food,Islamabad,Online Banking,0
T05240,C3601,2025-11-21,Withdrawal,319.62,Utilities,Faisalabad,Credit Card,0
T05241,C3657,2025-06-07,Deposit,48.53,Travel,Karachi,Debit Card,0
T05242,C7080,2025-05-31,Payment,237.0,Retail,Peshawar,ATM,0
T05243,C8325,2025-08-01,Payment,154.67,Electronics,Islamabad,Debit Card,0
T05244,C3159,2025-08-06,Payment,854.27,Healthcare,Karachi,ATM,0
T05245,C4830,2025-09-03,Withdrawal,89.75,Retail,Peshawar,Credit Card,0
T05246,C9313,2025-10-30,Transfer,295.03,Food,Karachi,Debit Card,0
T05247,C5368,2025-10-03,Withdrawal,92.43,Travel,Lahore,Credit Card,0
T05248,C2317,2025-05-31,Payment,101.12,Retail,Lahore,Credit Card,0
T05249,C5493,2025-07-15,Withdrawal,23.53,Retail,Peshawar,Online Banking,0
T05250,C2230,2025-01-21,Transfer,54.8,Retail,Karachi,Debit Card,0
T05251,C2133,2025-09-14,Transfer,35.94,Electronics,Karachi,Online Banking,0
T05252,C8607,2025-01-17,Withdrawal,34.68,Travel,Faisalabad,Debit Card,0
T05253,C2301,2025-02-20,Payment,1.81,Electronics,Islamabad,Credit Card,0
T05254,C2910,2025-09-27,Deposit,315.76,Retail,Peshawar,Online Banking,0
T05255,C9082,2025-11-11,Payment,126.2,Electronics,Karachi,Credit Card,0
T05256,C9107,2025-03-24,Deposit,326.1,Electronics,Islamabad,ATM,0
T05257,C8970,2025-11-02,Payment,189.63,Food,Peshawar,Credit Card,0
T05258,C2916,2025-05-04,Withdrawal,355.97,Utilities,Karachi,ATM,0
T05259,C7996,2025-10-17,Deposit,140.14,Utilities,Lahore,ATM,0
T05260,C3757,2025-09-19,Payment,19.75,Food,Karachi,Online Banking,0
T05261,C7464,2025-12-31,Withdrawal,191.82,Food,Lahore,Online Banking,0
T05262,C1178,2025-02-18,Payment,226.49,Healthcare,Lahore,Debit Card,0
T05263,C7362,2025-01-06,Transfer,196.97,Electronics,Faisalabad,Debit Card,0
T05264,C9683,2025-04-27,Transfer,323.23,Healthcare,Faisalabad,Online Banking,0
T05265,C1060,2025-04-28,Payment,262.98,Electronics,Islamabad,Debit Card,0
T05266,C7681,2025-09-20,Withdrawal,113.35,Travel,Peshawar,Credit Card,0
T05267,C3895,2025-12-19,Payment,341.97,Utilities,Islamabad,Credit Card,0
T05268,C1585,2025-05-09,Withdrawal,235.39,Electronics,Faisalabad,Credit Card,0
T05269,C6823,2025-06-20,Deposit,25.65,Travel,Islamabad,Credit Card,0
T05270,C1534,2025-01-27,Transfer,155.25,Healthcare,Peshawar,Credit Card,0
T05271,C4462,2025-07-18,Deposit,260.8,Utilities,Peshawar,ATM,0
T05272,C5011,2025-11-10,Withdrawal,161.17,Travel,Karachi,Credit Card,0
T05273,C4398,2025-12-11,Payment,595.3,Travel,Islamabad,Debit Card,0
T05274,C3155,2025-04-07,Transfer,21.4,Food,Faisalabad,Online Banking,0
T05275,C6966,2025-01-17,Withdrawal,256.26,Retail,Karachi,Online Banking,0
T05276,C8329,2025-06-22,Withdrawal,347.97,Retail,Islamabad,Debit Card,0
T05277,C7957,2025-04-11,Transfer,242.57,Retail,Peshawar,Debit Card,0
T05278,C6325,2025-07-05,Payment,97.42,Travel,Faisalabad,Debit Card,0
T05279,C9518,2025-07-03,Transfer,97.38,Electronics,Islamabad,Online Banking,0
T05280,C5703,2025-08-03,Payment,176.65,Healthcare,Peshawar,Debit Card,0
T05281,C3706,2025-09-08,Payment,101.2,Retail,Peshawar,Debit Card,0
T05282,C1001,2025-08-04,Withdrawal,429.43,Electronics,Islamabad,ATM,0
T05283,C9316,2025-01-29,Payment,23.29,Utilities,Islamabad,ATM,0
T05284,C2104,2025-04-12,Payment,203.86,Healthcare,Faisalabad,ATM,0
T05285,C2861,2025-05-03,Transfer,28.8,Healthcare,Karachi,Online Banking,0
T05286,C6269,2025-02-23,Transfer,155.38,Retail,Peshawar,Debit Card,0
T05287,C7943,2025-10-10,Payment,251.46,Travel,Karachi,Credit Card,0
T05288,C9320,2025-04-12,Withdrawal,36.19,Food,Karachi,Online Banking,0
T05289,C1437,2025-04-27,Transfer,243.5,Travel,Peshawar,ATM,0
T05290,C5846,2025-04-14,Deposit,30.16,Healthcare,Islamabad,ATM,0
T05291,C4129,2025-02-14,Withdrawal,193.81,Electronics,Peshawar,Online Banking,0
T05292,C9081,2025-04-24,Transfer,140.86,Utilities,Karachi,Online Banking,0
T05293,C1901,2025-12-09,Transfer,70.79,Healthcare,Faisalabad,Debit Card,0
T05294,C6398,2025-01-31,Deposit,23.66,Travel,Peshawar,Online Banking,0
T05295,C7678,2025-06-13,Payment,266.25,Healthcare,Faisalabad,Credit Card,0
T05296,C6529,2025-07-08,Transfer,96.19,Food,Islamabad,Credit Card,0
T05297,C7604,2025-10-20,Deposit,18.1,Food,Islamabad,Online Banking,0
T05298,C4918,2025-07-14,Deposit,296.38,Utilities,Faisalabad,Credit Card,0
T05299,C2067,2025-10-19,Transfer,53.03,Retail,Faisalabad,Debit Card,0
T05300,C1026,2025-09-18,Withdrawal,266.7,Travel,Peshawar,Online Banking,0
T05301,C7937,2025-07-26,Transfer,166.44,Healthcare,Islamabad,Credit Card,0
T05302,C8264,2025-02-21,Deposit,43.27,Travel,Faisalabad,ATM,0
T05303,C8118,2025-02-18,Transfer,15.9,Food,Lahore,Debit Card,0
T05304,C1547,2025-01-06,Withdrawal,179.91,Electronics,Peshawar,Online Banking,0
T05305,C9758,2025-08-12,Payment,5.11,Travel,Peshawar,Online Banking,0
T05306,C9895,2025-01-23,Payment,13.54,Food,Lahore,Online Banking,0
T05307,C6338,2025-05-25,Transfer,242.28,Electronics,Islamabad,ATM,0
T05308,C4140,2025-04-20,Transfer,154.82,Retail,Faisalabad,Credit Card,0
T05309,C8996,2025-07-31,Deposit,78.99,Retail,Faisalabad,Online Banking,0
T05310,C2590,2025-10-27,Withdrawal,154.97,Food,Islamabad,Credit Card,0
T05311,C8776,2025-02-10,Deposit,179.13,Food,Lahore,Debit Card,0
T05312,C5943,2025-06-21,Deposit,166.61,Retail,Lahore,ATM,0
T05313,C9997,2025-07-05,Payment,205.75,Food,Lahore,ATM,0
T05314,C8798,2025-08-02,Deposit,563.64,Utilities,Peshawar,Debit Card,0
T05315,C4791,2025-11-02,Deposit,98.46,Travel,Faisalabad,Debit Card,0
T05316,C2357,2025-02-21,Payment,71.66,Utilities,Karachi,Online Banking,0
T05317,C9092,2025-03-11,Payment,7.84,Electronics,Peshawar,Debit Card,0
T05318,C4225,2025-07-15,Withdrawal,31.82,Food,Peshawar,ATM,0
T05319,C3460,2025-05-31,Withdrawal,22.47,Food,Faisalabad,Credit Card,0
T05320,C9737,2025-04-19,Withdrawal,81.73,Electronics,Islamabad,Credit Card,0
T05321,C3728,2025-04-28,Transfer,188.32,Travel,Faisalabad,Credit Card,0
T05322,C7726,2025-12-31,Payment,9.49,Retail,Islamabad,Credit Card,0
T05323,C8481,2025-04-05,Transfer,260.14,Utilities,Faisalabad,Credit Card,0
T05324,C7430,2025-09-13,Transfer,101.31,Travel,Peshawar,Credit Card,0
T05325,C4114,2025-02-13,Withdrawal,662.11,Retail,Lahore,ATM,0
T05326,C1616,2025-03-08,Payment,168.04,Retail,Peshawar,Debit Card,0
T05327,C4644,2025-06-05,Transfer,295.12,Food,Peshawar,ATM,0
T05328,C7413,2025-11-19,Deposit,394.92,Electronics,Karachi,Online Banking,0
T05329,C2203,2025-07-25,Deposit,439.37,Healthcare,Peshawar,Credit Card,0
T05330,C3565,2025-10-01,Payment,146.15,Food,Peshawar,Debit Card,0
T05331,C4174,2025-06-04,Transfer,101.08,Healthcare,Peshawar,Debit Card,0
T05332,C4081,2025-06-28,Withdrawal,164.43,Electronics,Karachi,Credit Card,0
T05333,C3630,2025-03-01,Transfer,102.86,Food,Islamabad,Debit Card,0
T05334,C4161,2025-03-15,Deposit,55.08,Utilities,Karachi,Credit Card,0
T05335,C5321,2025-02-18,Deposit,78.29,Food,Lahore,Online Banking,0
T05336,C9861,2025-09-28,Withdrawal,52.99,Utilities,Islamabad,Credit Card,0
T05337,C7269,2025-03-14,Payment,62.79,Healthcare,Karachi,Online Banking,0
T05338,C8099,2025-07-15,Transfer,19.66,Travel,Lahore,Debit Card,0
T05339,C8376,2025-06-28,Deposit,111.19,Travel,Lahore,ATM,0
T05340,C5078,2025-02-17,Transfer,53.65,Healthcare,Faisalabad,Debit Card,0
T05341,C6801,2025-03-13,Withdrawal,118.97,Healthcare,Faisalabad,ATM,0
T05342,C5151,2025-04-23,Withdrawal,314.23,Food,Peshawar,Credit Card,0
T05343,C9911,2025-09-02,Payment,118.95,Travel,Islamabad,Debit Card,0
T05344,C3600,2025-11-05,Withdrawal,618.5,Retail,Karachi,Debit Card,0
T05345,C7175,2025-06-08,Payment,32.0,Utilities,Peshawar,Online Banking,0
T05346,C1666,2025-10-01,Transfer,379.78,Healthcare,Islamabad,Credit Card,0
T05347,C1283,2025-09-25,Deposit,57.07,Electronics,Faisalabad,ATM,0
T05348,C6840,2025-10-31,Deposit,543.42,Utilities,Karachi,Credit Card,0
T05349,C4565,2025-01-30,Payment,51.53,Food,Lahore,Online Banking,0
T05350,C5593,2025-04-07,Deposit,274.84,Travel,Lahore,Online Banking,0
T05351,C2465,2025-09-08,Payment,12.83,Travel,Peshawar,Online Banking,0
T05352,C9321,2025-01-07,Payment,198.75,Retail,Peshawar,Credit Card,0
T05353,C5734,2025-04-02,Transfer,49.35,Travel,Karachi,Online Banking,0
T05354,C7257,2025-04-23,Transfer,221.84,Food,Lahore,Credit Card,0
T05355,C8366,2025-09-16,Withdrawal,202.03,Food,Peshawar,Online Banking,0
T05356,C4672,2025-04-17,Payment,514.61,Electronics,Lahore,Debit Card,0
T05357,C8382,2025-03-04,Transfer,197.06,Utilities,Faisalabad,ATM,0
T05358,C7587,2025-12-24,Payment,104.93,Utilities,Peshawar,Credit Card,0
T05359,C1992,2025-09-28,Payment,43.03,Utilities,Islamabad,ATM,0
T05360,C7858,2025-07-18,Payment,214.27,Electronics,Peshawar,Credit Card,0
T05361,C3121,2025-12-13,Transfer,24.74,Electronics,Faisalabad,Credit Card,0
T05362,C3223,2025-12-03,Payment,352.65,Electronics,Karachi,Debit Card,0
T05363,C5522,2025-05-26,Payment,56.83,Retail,Lahore,Debit Card,0
T05364,C4188,2025-03-02,Withdrawal,148.53,Electronics,Karachi,Credit Card,0
T05365,C4237,2025-04-30,Payment,181.24,Travel,Peshawar,Online Banking,0
T05366,C5136,2025-03-02,Withdrawal,90.04,Healthcare,Islamabad,Credit Card,0
T05367,C1343,2025-11-05,Payment,218.05,Retail,Karachi,Credit Card,0
T05368,C5704,2025-01-26,Withdrawal,57.59,Travel,Islamabad,Debit Card,0
T05369,C5823,2025-04-25,Transfer,7.05,Utilities,Peshawar,Debit Card,0
T05370,C5920,2025-02-09,Transfer,640.15,Food,Islamabad,ATM,0
T05371,C4201,2025-12-10,Deposit,77.15,Utilities,Islamabad,ATM,0
T05372,C6471,2025-04-26,Payment,249.98,Electronics,Faisalabad,Online Banking,0
T05373,C1888,2025-05-16,Deposit,141.67,Food,Karachi,ATM,0
T05374,C8127,2025-10-04,Deposit,221.13,Utilities,Peshawar,ATM,0
T05375,C4720,2025-10-26,Withdrawal,23.52,Retail,Faisalabad,ATM,0
T05376,C3883,2025-01-21,Transfer,146.31,Electronics,Islamabad,Online Banking,0
T05377,C5212,2025-01-31,Payment,99.59,Utilities,Faisalabad,Credit Card,0
T05378,C7961,2025-09-04,Payment,120.24,Food,Faisalabad,Credit Card,0
T05379,C3415,2025-01-27,Withdrawal,677.51,Travel,Islamabad,Online Banking,0
T05380,C4001,2025-03-14,Deposit,29.3,Utilities,Peshawar,Credit Card,0
T05381,C2738,2025-04-07,Withdrawal,281.05,Retail,Lahore,ATM,0
T05382,C2364,2025-06-10,Deposit,80.2,Food,Faisalabad,ATM,0
T05383,C3708,2025-12-12,Payment,68.6,Utilities,Karachi,ATM,0
T05384,C1924,2025-10-27,Withdrawal,63.16,Travel,Islamabad,ATM,0
T05385,C1151,2025-10-26,Deposit,85.78,Electronics,Lahore,Credit Card,0
T05386,C9777,2025-10-14,Withdrawal,88.36,Electronics,Faisalabad,Online Banking,0
T05387,C9044,2025-07-31,Transfer,63.15,Electronics,Islamabad,Online Banking,0
T05388,C1912,2025-03-17,Withdrawal,220.22,Healthcare,Islamabad,Online Banking,0
T05389,C3321,2025-05-23,Payment,9.78,Food,Faisalabad,Debit Card,0
T05390,C1495,2025-02-03,Withdrawal,80.78,Healthcare,Karachi,Online Banking,0
T05391,C3148,2025-12-02,Payment,65.76,Travel,Islamabad,Debit Card,0
T05392,C1556,2025-01-04,Payment,278.4,Travel,Islamabad,Online Banking,0
T05393,C2552,2025-11-24,Withdrawal,31.68,Utilities,Faisalabad,ATM,0
T05394,C3120,2025-04-08,Withdrawal,564.99,Electronics,Lahore,Online Banking,0
T05395,C4085,2025-08-05,Withdrawal,37.39,Food,Islamabad,Debit Card,0
T05396,C4504,2025-01-28,Transfer,92.42,Healthcare,Islamabad,ATM,0
T05397,C1156,2025-07-20,Transfer,44.55,Healthcare,Faisalabad,Debit Card,0
T05398,C9926,2025-09-30,Deposit,67.57,Electronics,Islamabad,Credit Card,0
T05399,C8505,2025-11-10,Withdrawal,286.28,Healthcare,Faisalabad,Credit Card,0
T05400,C8162,2025-05-07,Deposit,129.41,Electronics,Karachi,Credit Card,0
T05401,C6523,2025-07-21,Deposit,35.48,Utilities,Faisalabad,ATM,0
T05402,C8543,2025-01-09,Payment,9.55,Utilities,Lahore,ATM,0
T05403,C9055,2025-10-14,Deposit,52.25,Utilities,Islamabad,Debit Card,0
T05404,C5654,2025-03-29,Withdrawal,582.29,Retail,Karachi,ATM,0
T05405,C7250,2025-11-14,Transfer,373.28,Retail,Islamabad,Online Banking,0
T05406,C8246,2025-01-19,Deposit,116.03,Healthcare,Islamabad,Debit Card,0
T05407,C1154,2025-03-22,Deposit,131.55,Food,Faisalabad,Online Banking,0
T05408,C8950,2025-04-17,Transfer,459.25,Food,Islamabad,ATM,0
T05409,C1996,2025-11-07,Deposit,178.98,Utilities,Karachi,Online Banking,0
T05410,C5626,2025-08-18,Withdrawal,425.34,Travel,Peshawar,ATM,0
T05411,C3905,2025-04-22,Deposit,135.39,Food,Islamabad,ATM,0
T05412,C1153,2025-08-08,Payment,44.65,Healthcare,Faisalabad,Online Banking,0
T05413,C8853,2025-05-03,Deposit,258.87,Retail,Lahore,Credit Card,0
T05414,C7481,2025-09-01,Payment,149.48,Healthcare,Islamabad,ATM,0
T05415,C6599,2025-06-27,Transfer,220.79,Healthcare,Faisalabad,Debit Card,0
T05416,C2716,2025-03-06,Transfer,34.21,Retail,Islamabad,Debit Card,0
T05417,C1786,2025-01-03,Deposit,208.6,Electronics,Peshawar,Credit Card,0
T05418,C5368,2025-07-26,Deposit,96.34,Utilities,Peshawar,Online Banking,0
T05419,C9096,2025-01-21,Transfer,80.69,Healthcare,Karachi,Credit Card,0
T05420,C5272,2025-10-20,Payment,222.63,Travel,Peshawar,Online Banking,0
T05421,C4767,2025-01-15,Transfer,179.41,Utilities,Faisalabad,Credit Card,0
T05422,C9834,2025-12-09,Transfer,209.46,Retail,Peshawar,ATM,0
T05423,C6994,2025-07-25,Payment,672.39,Travel,Faisalabad,Debit Card,0
T05424,C8216,2025-07-21,Transfer,241.59,Food,Islamabad,Credit Card,0
T05425,C9857,2025-04-30,Deposit,204.83,Electronics,Karachi,Debit Card,0
T05426,C4426,2025-05-17,Deposit,190.15,Healthcare,Karachi,Online Banking,0
T05427,C4783,2025-10-27,Transfer,101.74,Retail,Peshawar,Credit Card,0
T05428,C6427,2025-10-22,Deposit,365.51,Electronics,Lahore,Credit Card,0
T05429,C8011,2025-01-25,Withdrawal,95.91,Healthcare,Peshawar,Credit Card,0
T05430,C9052,2025-11-08,Transfer,240.96,Healthcare,Lahore,Credit Card,0
T05431,C4701,2025-08-22,Withdrawal,69.39,Utilities,Peshawar,Debit Card,0
T05432,C3349,2025-05-01,Transfer,31.98,Travel,Faisalabad,ATM,0
T05433,C8011,2025-03-31,Transfer,27.8,Utilities,Faisalabad,Debit Card,0
T05434,C8055,2025-11-16,Withdrawal,201.33,Electronics,Lahore,ATM,0
T05435,C2212,2025-07-19,Transfer,79.49,Retail,Karachi,Credit Card,0
T05436,C7965,2025-06-29,Deposit,64.33,Electronics,Lahore,ATM,0
T05437,C7704,2025-12-11,Withdrawal,179.33,Retail,Islamabad,Debit Card,0
T05438,C8433,2025-03-17,Transfer,5.2,Electronics,Karachi,Credit Card,0
T05439,C3511,2025-05-17,Deposit,56.53,Utilities,Lahore,Debit Card,0
T05440,C1143,2025-05-18,Withdrawal,83.27,Electronics,Islamabad,Debit Card,0
T05441,C8367,2025-01-10,Withdrawal,246.46,Food,Islamabad,Debit Card,0
T05442,C4228,2025-07-20,Deposit,157.49,Utilities,Peshawar,ATM,0
T05443,C5582,2025-11-14,Transfer,387.57,Electronics,Lahore,Credit Card,0
T05444,C7031,2025-12-12,Transfer,81.45,Electronics,Faisalabad,Credit Card,0
T05445,C5243,2025-08-07,Withdrawal,70.32,Travel,Peshawar,Debit Card,0
T05446,C3713,2025-03-01,Payment,6.75,Utilities,Karachi,Online Banking,0
T05447,C5185,2025-05-27,Transfer,606.14,Travel,Faisalabad,Debit Card,0
T05448,C8328,2025-04-17,Transfer,139.23,Utilities,Islamabad,ATM,0
T05449,C5633,2025-02-07,Deposit,139.64,Retail,Karachi,ATM,0
T05450,C4192,2025-05-14,Payment,513.93,Utilities,Peshawar,Credit Card,0
T05451,C1300,2025-08-09,Payment,68.48,Utilities,Islamabad,Online Banking,0
T05452,C1723,2025-10-30,Withdrawal,80.73,Electronics,Islamabad,ATM,0
T05453,C6694,2025-05-13,Deposit,213.62,Food,Islamabad,Credit Card,0
T05454,C4010,2025-11-30,Deposit,307.59,Healthcare,Faisalabad,Online Banking,0
T05455,C6555,2025-02-22,Transfer,240.34,Utilities,Peshawar,Online Banking,0
T05456,C1067,2025-03-03,Withdrawal,310.91,Travel,Peshawar,Credit Card,0
T05457,C3506,2025-01-23,Transfer,171.18,Food,Faisalabad,ATM,0
T05458,C2537,2025-02-13,Payment,397.3,Utilities,Peshawar,Debit Card,0
T05459,C1397,2025-11-04,Deposit,159.75,Food,Islamabad,ATM,0
T05460,C6680,2025-02-15,Withdrawal,52.1,Retail,Islamabad,ATM,0
T05461,C5825,2025-05-27,Transfer,156.05,Food,Islamabad,ATM,0
T05462,C9747,2025-08-04,Transfer,249.62,Retail,Peshawar,Credit Card,0
T05463,C7048,2025-12-06,Payment,212.02,Food,Lahore,Credit Card,0
T05464,C4661,2025-02-16,Deposit,55.68,Food,Karachi,Debit Card,0
T05465,C3941,2025-12-13,Payment,8.39,Travel,Lahore,ATM,0
T05466,C8067,2025-11-04,Transfer,58.2,Healthcare,Faisalabad,ATM,0
T05467,C6091,2025-01-24,Deposit,827.56,Travel,Lahore,Debit Card,0
T05468,C2601,2025-05-25,Deposit,40.78,Electronics,Lahore,Online Banking,0
T05469,C2480,2025-03-30,Payment,124.86,Food,Faisalabad,Online Banking,0
T05470,C7230,2025-06-23,Deposit,203.41,Retail,Lahore,Debit Card,0
T05471,C4276,2025-03-05,Payment,423.18,Food,Karachi,ATM,0
T05472,C7447,2025-04-29,Deposit,285.64,Utilities,Peshawar,Credit Card,0
T05473,C6499,2025-08-11,Deposit,479.28,Retail,Faisalabad,ATM,0
T05474,C7273,2025-06-05,Withdrawal,185.46,Utilities,Lahore,Debit Card,0
T05475,C2299,2025-06-27,Deposit,400.97,Electronics,Islamabad,Debit Card,0
T05476,C6818,2025-11-16,Transfer,61.26,Utilities,Islamabad,Debit Card,0
T05477,C7701,2025-12-08,Withdrawal,112.62,Electronics,Faisalabad,Credit Card,0
T05478,C5994,2025-02-25,Payment,371.29,Electronics,Islamabad,ATM,0
T05479,C8489,2025-02-28,Transfer,78.78,Electronics,Karachi,Credit Card,0
T05480,C9269,2025-08-08,Payment,409.93,Utilities,Lahore,Online Banking,0
T05481,C3831,2025-07-04,Payment,90.23,Electronics,Karachi,ATM,0
T05482,C3721,2025-02-16,Transfer,90.32,Electronics,Karachi,Debit Card,0
T05483,C2532,2025-04-12,Payment,73.93,Travel,Peshawar,ATM,0
T05484,C9429,2025-02-13,Withdrawal,158.35,Healthcare,Lahore,Debit Card,0
T05485,C6253,2025-01-15,Transfer,27.64,Food,Faisalabad,Credit Card,0
T05486,C2996,2025-08-24,Payment,7.46,Electronics,Islamabad,ATM,0
T05487,C6311,2025-12-27,Payment,455.41,Retail,Peshawar,Debit Card,0
T05488,C1277,2025-02-20,Deposit,528.84,Retail,Karachi,Credit Card,0
T05489,C4089,2025-11-05,Deposit,15.85,Travel,Islamabad,ATM,0
T05490,C1523,2025-02-03,Payment,159.57,Utilities,Lahore,ATM,0
T05491,C5275,2025-05-04,Transfer,155.17,Utilities,Karachi,Online Banking,0
T05492,C6365,2025-03-18,Withdrawal,93.18,Utilities,Karachi,ATM,0
T05493,C4122,2025-05-03,Payment,168.29,Electronics,Lahore,Online Banking,0
T05494,C9167,2025-07-24,Payment,122.54,Healthcare,Faisalabad,ATM,0
T05495,C6190,2025-08-16,Payment,134.53,Healthcare,Peshawar,Online Banking,0
T05496,C5575,2025-03-11,Deposit,281.57,Utilities,Lahore,Credit Card,0
T05497,C8727,2025-08-18,Transfer,149.29,Utilities,Islamabad,ATM,0
T05498,C2797,2025-01-21,Payment,78.21,Food,Islamabad,Credit Card,0
T05499,C3131,2025-04-18,Deposit,174.19,Healthcare,Karachi,ATM,0
T05500,C8322,2025-12-30,Payment,204.75,Electronics,Peshawar,ATM,0
T05501,C7500,2025-08-29,Payment,217.13,Electronics,Faisalabad,ATM,0
T05502,C1815,2025-09-08,Transfer,192.63,Retail,Faisalabad,ATM,0
T05503,C9634,2025-05-15,Deposit,218.49,Retail,Islamabad,ATM,0
T05504,C7666,2025-03-31,Withdrawal,74.24,Food,Faisalabad,ATM,0
T05505,C1142,2025-03-20,Transfer,118.17,Travel,Islamabad,Debit Card,0
T05506,C2410,2025-06-26,Withdrawal,220.95,Electronics,Peshawar,ATM,0
T05507,C1534,2025-10-25,Deposit,280.78,Retail,Karachi,Online Banking,0
T05508,C4364,2025-11-04,Deposit,113.88,Utilities,Islamabad,ATM,0
T05509,C2032,2025-04-12,Withdrawal,90.93,Electronics,Peshawar,Credit Card,0
T05510,C4342,2025-12-27,Deposit,251.67,Electronics,Islamabad,Online Banking,0
T05511,C7085,2025-12-01,Transfer,50.25,Electronics,Lahore,Online Banking,0
T05512,C5500,2025-04-22,Payment,1.91,Healthcare,Islamabad,Online Banking,0
T05513,C2172,2025-06-30,Withdrawal,127.42,Retail,Peshawar,Debit Card,0
T05514,C5517,2025-04-14,Payment,38.08,Food,Faisalabad,ATM,0
T05515,C9007,2025-01-16,Withdrawal,95.05,Retail,Islamabad,Credit Card,0
T05516,C2641,2025-04-06,Payment,68.85,Utilities,Karachi,Credit Card,0
T05517,C1471,2025-10-20,Payment,300.35,Utilities,Peshawar,Credit Card,0
T05518,C3940,2025-05-26,Transfer,80.52,Travel,Faisalabad,Debit Card,0
T05519,C9738,2025-10-29,Payment,204.71,Retail,Peshawar,Debit Card,0
T05520,C5726,2025-01-02,Withdrawal,224.12,Retail,Islamabad,Debit Card,0
T05521,C8670,2025-04-29,Payment,121.93,Travel,Lahore,ATM,0
T05522,C4723,2025-12-09,Deposit,16.91,Travel,Lahore,Debit Card,0
T05523,C1363,2025-04-04,Payment,241.04,Electronics,Karachi,Credit Card,0
T05524,C4309,2025-07-10,Payment,15.63,Electronics,Karachi,Debit Card,0
T05525,C1545,2025-01-03,Deposit,20.9,Utilities,Faisalabad,Credit Card,0
T05526,C4240,2025-04-21,Deposit,43.63,Food,Lahore,Online Banking,0
T05527,C7665,2025-06-26,Withdrawal,65.81,Utilities,Islamabad,Credit Card,0
T05528,C2936,2025-09-14,Deposit,374.75,Healthcare,Peshawar,Online Banking,0
T05529,C1882,2025-12-27,Deposit,224.74,Retail,Peshawar,ATM,0
